filename,label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14
1-61212-A-32.wav,0,[0.         0.33959714 0.         ... 0.27079362 0.43651372 0.        ],[0.         0.4277144  0.         ... 0.34499303 0.45597887 0.        ],[0.         0.4409461  0.         ... 0.3655942  0.49331146 0.        ],[0.         0.39048445 0.         ... 0.3652752  0.510622   0.        ],[0.         0.3483982  0.         ... 0.35253787 0.4634813  0.        ],[0.         0.4056042  0.         ... 0.36252096 0.44883803 0.        ],[0.         0.43222278 0.         ... 0.39117026 0.45979992 0.        ],[0.         0.46849424 0.         ... 0.38508314 0.45744574 0.        ],[0.         0.48953968 0.         ... 0.34122682 0.5015074  0.        ],[0.         0.49193943 0.         ... 0.34971234 0.5706479  0.        ],[0.        0.4481649 0.        ... 0.340793  0.6192668 0.       ],[0.         0.44960392 0.         ... 0.3267961  0.57939434 0.        ],[0.         0.5236464  0.         ... 0.34496915 0.5790682  0.        ],[0.         0.5879982  0.         ... 0.327052   0.54452324 0.        ],[0.        0.5461185 0.        ... 0.2524909 0.5658311 0.       ]
1-61252-A-11.wav,0,[0.         0.26275986 0.         ... 0.02144006 0.45153338 0.        ],[0.         0.25609294 0.         ... 0.         0.30264738 0.        ],[0.         0.21184492 0.         ... 0.         0.33275965 0.        ],[0.         0.04186356 0.         ... 0.         0.35478735 0.        ],[0.         0.         0.         ... 0.         0.41041625 0.        ],[0.         0.         0.         ... 0.         0.34919935 0.        ],[0.         0.         0.         ... 0.         0.35952118 0.        ],[0.         0.10021973 0.         ... 0.04788844 0.4531256  0.        ],[0.         0.15042542 0.         ... 0.06173763 0.49589726 0.        ],[0.         0.         0.         ... 0.02987311 0.58329684 0.        ],[0.         0.         0.         ... 0.         0.62843126 0.        ],[0.        0.        0.        ... 0.        0.5595159 0.       ],[0.         0.         0.         ... 0.         0.49688494 0.        ],[0.         0.         0.         ... 0.         0.50390506 0.        ],[0.         0.11718313 0.         ... 0.08512527 0.5222491  0.        ]
1-62594-A-32.wav,0,[0.         0.28600737 0.         ... 0.1228569  0.46417302 0.        ],[0.         0.3652857  0.         ... 0.19438565 0.6828938  0.        ],[0.         0.37168908 0.         ... 0.16059972 0.6024468  0.        ],[0.         0.3900527  0.         ... 0.15567127 0.5983932  0.        ],[0.         0.41758958 0.         ... 0.14855617 0.6282808  0.        ],[0.         0.3896328  0.         ... 0.24358551 0.69515043 0.        ],[0.         0.51841784 0.         ... 0.35172653 0.7507555  0.        ],[0.        0.6029443 0.        ... 0.4023194 0.6758006 0.       ],[0.         0.5864526  0.         ... 0.33851328 0.6820843  0.        ],[0.         0.5022174  0.         ... 0.25007036 0.6888261  0.        ],[0.         0.32722247 0.         ... 0.1856329  0.58610654 0.        ],[0.        0.3877383 0.        ... 0.174753  0.542857  0.       ],[0.         0.40959093 0.         ... 0.14503665 0.50662524 0.        ],[0.         0.39295423 0.         ... 0.13970017 0.5952776  0.        ],[0.         0.42318758 0.         ... 0.15522377 0.5698383  0.        ]
1-62849-A-38.wav,0,[0.         0.42880318 0.         ... 0.24421309 0.7765575  0.        ],[0.         0.5785161  0.         ... 0.29661986 0.77982503 0.        ],[0.         0.42236602 0.         ... 0.21728843 0.651423   0.        ],[0.         0.31058735 0.         ... 0.27209845 0.63240916 0.        ],[0.         0.5088023  0.         ... 0.29283014 0.6952231  0.        ],[0.         0.44214585 0.         ... 0.2319035  0.6700855  0.        ],[0.         0.43534058 0.         ... 0.26987177 0.66629976 0.        ],[0.         0.5086248  0.         ... 0.2663892  0.76921713 0.        ],[0.         0.49753284 0.         ... 0.22939228 0.6237544  0.        ],[0.         0.39193687 0.         ... 0.24004005 0.68513924 0.        ],[0.         0.4241748  0.         ... 0.23510797 0.6402515  0.        ],[0.         0.3728231  0.         ... 0.19880255 0.65056515 0.        ],[0.         0.43282387 0.         ... 0.25299656 0.7041453  0.        ],[0.        0.693561  0.        ... 0.3094063 0.7325928 0.       ],[0.         0.6413476  0.         ... 0.19850141 0.59527516 0.        ]
1-62850-A-38.wav,0,[0.         0.3439472  0.         ... 0.18014947 0.7330533  0.        ],[0.         0.41433454 0.         ... 0.23393475 0.68577033 0.        ],[0.         0.34730616 0.         ... 0.2613673  0.67926055 0.        ],[0.         0.2888416  0.         ... 0.26975077 0.7431551  0.        ],[0.         0.25714022 0.         ... 0.25744975 0.72175133 0.        ],[0.         0.30426916 0.         ... 0.28561488 0.7417517  0.        ],[0.         0.35891357 0.         ... 0.24221927 0.81271833 0.        ],[0.         0.33213207 0.         ... 0.21436308 0.73552144 0.        ],[0.         0.30041    0.         ... 0.29052728 0.6962767  0.        ],[0.         0.30447674 0.         ... 0.30313697 0.78831017 0.        ],[0.         0.36481646 0.         ... 0.22653776 0.7712544  0.        ],[0.         0.37273034 0.         ... 0.22655194 0.6989728  0.        ],[0.         0.36562946 0.         ... 0.26615015 0.74985677 0.        ],[0.         0.38879573 0.         ... 0.20131727 0.81188035 0.        ],[0.         0.36689416 0.         ... 0.16949803 0.70118093 0.        ]
1-63871-A-10.wav,0,[0.         0.24939275 0.         ... 0.1567553  0.32633653 0.        ],[0.         0.21299803 0.         ... 0.18969433 0.17260835 0.        ],[0.         0.26851386 0.         ... 0.19687498 0.17755449 0.        ],[0.         0.2511289  0.         ... 0.19923502 0.21773466 0.        ],[0.         0.23755011 0.         ... 0.18558471 0.32901108 0.        ],[0.         0.2865561  0.         ... 0.19898671 0.36235458 0.        ],[0.         0.32267877 0.         ... 0.19674502 0.3960625  0.        ],[0.         0.2988156  0.         ... 0.18974483 0.38776755 0.        ],[0.         0.2846988  0.         ... 0.2023739  0.37609413 0.        ],[0.         0.3524406  0.         ... 0.19420515 0.38400644 0.        ],[0.         0.38189906 0.         ... 0.18699351 0.35226035 0.        ],[0.         0.25964907 0.         ... 0.20038487 0.2836538  0.        ],[0.         0.17064634 0.         ... 0.20996588 0.26256382 0.        ],[0.         0.19170943 0.         ... 0.22805688 0.17724389 0.        ],[0.         0.26686746 0.         ... 0.17120953 0.31048238 0.        ]
1-69760-A-16.wav,0,[0.         0.38239154 0.         ... 0.14200231 0.24736914 0.        ],[0.         0.41471714 0.         ... 0.08230081 0.04093695 0.        ],[0.         0.49574015 0.         ... 0.09311442 0.15465367 0.        ],[0.         0.4633534  0.         ... 0.09794521 0.24700883 0.        ],[0.         0.42526692 0.         ... 0.09117361 0.3122143  0.        ],[0.         0.3894009  0.         ... 0.10819588 0.35007936 0.        ],[0.         0.3858633  0.         ... 0.12726417 0.3336382  0.        ],[0.         0.33058837 0.         ... 0.12236603 0.35894918 0.        ],[0.         0.38118333 0.         ... 0.10785696 0.3035984  0.        ],[0.         0.4233201  0.         ... 0.10292217 0.21723512 0.        ],[0.         0.4123779  0.         ... 0.09178027 0.19014335 0.        ],[0.         0.36860916 0.         ... 0.07307936 0.18161812 0.        ],[0.         0.3080734  0.         ... 0.05687938 0.14086488 0.        ],[0.         0.38982886 0.         ... 0.05119508 0.00971276 0.        ],[0.         0.3676367  0.         ... 0.06733802 0.12047887 0.        ]
1-79711-A-32.wav,0,[0.         0.31829154 0.         ... 0.24095267 0.40893275 0.        ],[0.         0.42223337 0.         ... 0.32267365 0.33800703 0.        ],[0.         0.40727645 0.         ... 0.29873312 0.36143163 0.        ],[0.         0.39382362 0.         ... 0.2941416  0.41252708 0.        ],[0.         0.423966   0.         ... 0.28527248 0.4393577  0.        ],[0.         0.45252395 0.         ... 0.26372385 0.5031561  0.        ],[0.         0.47772014 0.         ... 0.24541104 0.4971825  0.        ],[0.         0.4551173  0.         ... 0.27971756 0.436849   0.        ],[0.         0.42851865 0.         ... 0.28214222 0.41495633 0.        ],[0.         0.39170325 0.         ... 0.294623   0.38698465 0.        ],[0.         0.38467872 0.         ... 0.29678687 0.3762086  0.        ],[0.         0.34749356 0.         ... 0.32049808 0.39181495 0.        ],[0.         0.37336046 0.         ... 0.36023873 0.3846956  0.        ],[0.         0.3786137  0.         ... 0.33358848 0.38694137 0.        ],[0.         0.38966754 0.         ... 0.2599647  0.5037807  0.        ]
1-84393-A-32.wav,0,[0.         0.37840414 0.         ... 0.32594755 0.60458666 0.        ],[0.         0.46633196 0.         ... 0.3841539  0.7353774  0.        ],[0.         0.40930584 0.         ... 0.2853684  0.7102274  0.        ],[0.         0.42018425 0.         ... 0.22518972 0.59654844 0.        ],[0.         0.41517445 0.         ... 0.21777177 0.47267866 0.        ],[0.         0.4042188  0.         ... 0.21598989 0.46323657 0.        ],[0.         0.41476777 0.         ... 0.24507639 0.5099671  0.        ],[0.         0.41253638 0.         ... 0.28635436 0.5587451  0.        ],[0.         0.44157702 0.         ... 0.30739278 0.755841   0.        ],[0.         0.4246295  0.         ... 0.29152417 0.8298578  0.        ],[0.         0.45550984 0.         ... 0.28704506 0.93263555 0.        ],[0.         0.46341693 0.         ... 0.32243222 0.96949744 0.        ],[0.         0.43964934 0.         ... 0.35185596 0.84576064 0.        ],[0.         0.38173783 0.         ... 0.32167178 0.7253414  0.        ],[0.         0.40325612 0.         ... 0.24614    0.6929972  0.        ]
1-91359-A-11.wav,0,[0.         0.         0.         ... 0.01725112 0.60047793 0.        ],[0.         0.         0.         ... 0.         0.49084252 0.        ],[0.        0.        0.        ... 0.        0.4711193 0.       ],[0.         0.13902247 0.         ... 0.06428915 0.3225791  0.        ],[0.         0.30449155 0.         ... 0.09353601 0.32376045 0.        ],[0.         0.3611615  0.         ... 0.09068953 0.26817662 0.        ],[0.         0.44481772 0.         ... 0.0717656  0.16532609 0.        ],[0.         0.43338758 0.         ... 0.05936339 0.16141772 0.        ],[0.         0.44872195 0.         ... 0.06871003 0.14544302 0.        ],[0.         0.43685257 0.         ... 0.08489934 0.1323674  0.        ],[0.         0.40084183 0.         ... 0.10155482 0.1296021  0.        ],[0.         0.2400189  0.         ... 0.08781452 0.29941505 0.        ],[0.         0.00301051 0.         ... 0.03843234 0.4332611  0.        ],[0.        0.        0.        ... 0.        0.5415022 0.       ],[0.        0.        0.        ... 0.055306  0.5711929 0.       ]
1-91359-B-11.wav,0,[0.         0.28052688 0.         ... 0.1374439  0.57196033 0.        ],[0.         0.31711748 0.         ... 0.13407685 0.56934893 0.        ],[0.         0.34620386 0.         ... 0.12811676 0.5855528  0.        ],[0.         0.37886873 0.         ... 0.16295718 0.49900734 0.        ],[0.         0.16101402 0.         ... 0.11182763 0.5237137  0.        ],[0.         0.         0.         ... 0.06383587 0.5276369  0.        ],[0.         0.         0.         ... 0.05542351 0.4789784  0.        ],[0.         0.04152644 0.         ... 0.08192849 0.47643042 0.        ],[0.         0.18633813 0.         ... 0.12055753 0.4463185  0.        ],[0.         0.2931748  0.         ... 0.12399697 0.34145713 0.        ],[0.         0.31411806 0.         ... 0.12598291 0.23532888 0.        ],[0.         0.30879566 0.         ... 0.1219511  0.17356619 0.        ],[0.         0.18872215 0.         ... 0.09329318 0.28206998 0.        ],[0.         0.14392029 0.         ... 0.11191561 0.43181884 0.        ],[0.         0.20701732 0.         ... 0.14359426 0.579574   0.        ]
1-94231-A-32.wav,0,[0.         0.44770437 0.         ... 0.18777664 0.619977   0.        ],[0.         0.4179824  0.         ... 0.19954123 0.5972999  0.        ],[0.         0.38377193 0.         ... 0.16865352 0.5666046  0.        ],[0.         0.4019574  0.         ... 0.15181248 0.53762674 0.        ],[0.         0.39980415 0.         ... 0.15108722 0.53388524 0.        ],[0.         0.37653965 0.         ... 0.14991155 0.5343838  0.        ],[0.         0.45907083 0.         ... 0.19473436 0.5696016  0.        ],[0.         0.4635747  0.         ... 0.21819729 0.5548935  0.        ],[0.         0.40408388 0.         ... 0.18746333 0.63972306 0.        ],[0.         0.37068197 0.         ... 0.17950058 0.6083207  0.        ],[0.         0.37815186 0.         ... 0.1822186  0.5636356  0.        ],[0.         0.33098283 0.         ... 0.20907548 0.50630164 0.        ],[0.         0.28512818 0.         ... 0.25810283 0.3896495  0.        ],[0.         0.32007304 0.         ... 0.25468153 0.4737075  0.        ],[0.         0.45231426 0.         ... 0.22311074 0.5207413  0.        ]
1-94231-B-32.wav,0,[0.         0.2581149  0.         ... 0.21186899 0.4828367  0.        ],[0.         0.33878908 0.         ... 0.27363747 0.48415864 0.        ],[0.         0.38911322 0.         ... 0.25917238 0.5093835  0.        ],[0.         0.3888777  0.         ... 0.25710642 0.4593319  0.        ],[0.         0.4052634  0.         ... 0.24184245 0.4086461  0.        ],[0.         0.35464168 0.         ... 0.26704758 0.39728427 0.        ],[0.         0.29501468 0.         ... 0.23658511 0.35520995 0.        ],[0.         0.34045115 0.         ... 0.2186749  0.4754451  0.        ],[0.         0.4265864  0.         ... 0.24340652 0.5661308  0.        ],[0.         0.38735434 0.         ... 0.2182694  0.593409   0.        ],[0.         0.38273105 0.         ... 0.17184593 0.56097656 0.        ],[0.         0.36366233 0.         ... 0.1624128  0.54991156 0.        ],[0.         0.35396475 0.         ... 0.1509864  0.569671   0.        ],[0.         0.38454047 0.         ... 0.16034177 0.5957985  0.        ],[0.         0.3969949  0.         ... 0.14846243 0.603535   0.        ]
2-101676-A-10.wav,0,[0.         0.14096516 0.         ... 0.19871195 0.22695667 0.        ],[0.         0.04627582 0.         ... 0.27216813 0.         0.        ],[0.         0.13905412 0.         ... 0.27027076 0.09156337 0.        ],[0.         0.1974546  0.         ... 0.25996742 0.17664668 0.        ],[0.         0.17999502 0.         ... 0.25056574 0.12396008 0.        ],[0.         0.15686013 0.         ... 0.2369115  0.0902018  0.        ],[0.         0.14234766 0.         ... 0.22507015 0.10385028 0.        ],[0.         0.10541099 0.         ... 0.22479737 0.09448534 0.        ],[0.         0.08118224 0.         ... 0.24598418 0.04252356 0.        ],[0.         0.02908391 0.         ... 0.28065574 0.00801754 0.        ],[0.         0.04561606 0.         ... 0.2940091  0.02282351 0.        ],[0.         0.07742006 0.         ... 0.26140308 0.01170534 0.        ],[0.         0.07840124 0.         ... 0.23664305 0.02049708 0.        ],[0.         0.03444272 0.         ... 0.2658577  0.         0.        ],[0.         0.11642691 0.         ... 0.22969022 0.11551481 0.        ]
